id,nameWithOwner,url,createdAt,updatedAt,primaryLanguage,releases,pullRequests,issues,IssuesClosed,age,timeSinceLastUpdate,reasonIssuesIssuesClosed
MDEwOlJlcG9zaXRvcnk3MDE5ODY2NA==,airbnb/lottie-ios,https://github.com/airbnb/lottie-ios,2016-10-06T22:38:38Z,2023-09-06T18:43:04Z,Swift,58,629,1269,1251,2525,0.6561111111111111,0.9858156028368794
MDEwOlJlcG9zaXRvcnk5MzE1MjIyMw==,scwang90/SmartRefreshLayout,https://github.com/scwang90/SmartRefreshLayout,2017-06-02T09:52:50Z,2023-09-06T14:43:22Z,Java,11,12,1502,1206,2287,4.651111111111111,0.8029294274300932
MDEwOlJlcG9zaXRvcnkxMzU1MTYyNzA=,k3s-io/k3s,https://github.com/k3s-io/k3s,2018-05-31T01:37:46Z,2023-09-06T18:04:35Z,Go,589,2672,4593,4498,1924,1.2975,0.9793163509688657
MDEwOlJlcG9zaXRvcnk0NjYwNzQy,zhiwehu/Python-programming-exercises,https://github.com/zhiwehu/Python-programming-exercises,2012-06-14T07:56:46Z,2023-09-06T17:29:46Z,,0,0,72,11,4101,1.8777777777777778,0.1527777777777778
MDEwOlJlcG9zaXRvcnkxMDgxMTA=,mongodb/mongo,https://github.com/mongodb/mongo,2009-01-15T16:15:18Z,2023-09-06T17:02:23Z,C++,0,124,0,0,5347,2.3341666666666665,0.0
MDEwOlJlcG9zaXRvcnk1MDcwOTE1Mg==,kataras/iris,https://github.com/kataras/iris,2016-01-30T04:36:48Z,2023-09-06T11:26:44Z,Go,17,353,942,854,2776,7.928333333333334,0.9065817409766455
MDEwOlJlcG9zaXRvcnkyNDE4MDU1OTI=,rome/tools,https://github.com/rome/tools,2020-02-20T05:57:33Z,2023-09-06T18:36:09Z,Rust,117,2821,1439,1353,1294,0.7713888888888889,0.940236275191105
MDEwOlJlcG9zaXRvcnk0NDgwNDIxNg==,termux/termux-app,https://github.com/termux/termux-app,2015-10-23T09:42:46Z,2023-09-06T18:45:05Z,Java,89,138,2395,2087,2875,0.6225,0.8713987473903967
MDEwOlJlcG9zaXRvcnk0MzgwNzI1MQ==,tachiyomiorg/tachiyomi,https://github.com/tachiyomiorg/tachiyomi,2015-10-07T09:51:12Z,2023-09-06T18:26:30Z,Kotlin,75,1837,7449,7001,2891,0.9322222222222222,0.9398576990200027
MDEwOlJlcG9zaXRvcnk4MTIyNzAwNQ==,facebookresearch/faiss,https://github.com/facebookresearch/faiss,2017-02-07T16:07:05Z,2023-09-06T18:41:02Z,C++,15,134,2167,1833,2402,0.69,0.8458698661744347
MDEwOlJlcG9zaXRvcnkzMDc5NDg2OA==,sampotts/plyr,https://github.com/sampotts/plyr,2015-02-14T11:33:07Z,2023-09-06T16:03:17Z,JavaScript,88,382,2017,1204,3126,3.319166666666667,0.5969261279127417
MDEwOlJlcG9zaXRvcnkzODgzNjAxNQ==,michalsnik/aos,https://github.com/michalsnik/aos,2015-07-09T17:49:00Z,2023-09-06T17:17:58Z,JavaScript,0,38,670,357,2981,2.0744444444444445,0.5328358208955224
MDEwOlJlcG9zaXRvcnk3MDEwNDgyNQ==,dotnet-architecture/eShopOnContainers,https://github.com/dotnet-architecture/eShopOnContainers,2016-10-05T22:35:23Z,2023-09-06T17:04:02Z,C#,11,536,1246,1208,2526,2.3066666666666666,0.9695024077046549
MDEwOlJlcG9zaXRvcnk0MzY5NTQ3NA==,quasarframework/quasar,https://github.com/quasarframework/quasar,2015-10-05T15:45:36Z,2023-09-06T18:18:13Z,JavaScript,805,3482,7353,6928,2893,1.0702777777777779,0.9422004623963008
MDEwOlJlcG9zaXRvcnk0OTkzNTgxNA==,littlecodersh/ItChat,https://github.com/littlecodersh/ItChat,2016-01-19T07:49:48Z,2023-09-06T13:23:07Z,Python,13,29,870,615,2787,5.988611111111111,0.7068965517241379
MDEwOlJlcG9zaXRvcnkxNjMzODczMzc=,seata/seata,https://github.com/seata/seata,2018-12-28T08:37:22Z,2023-09-06T13:47:33Z,Java,37,1820,3338,2652,1713,5.581388888888889,0.7944877171959257
MDEwOlJlcG9zaXRvcnkxMzU3Nzk2,emscripten-core/emscripten,https://github.com/emscripten-core/emscripten,2011-02-12T05:23:30Z,2023-09-06T13:31:04Z,C,0,9612,8461,7021,4589,5.856111111111111,0.8298073513769058
MDEwOlJlcG9zaXRvcnkzMjMwNDg3MDI=,OpenBB-finance/OpenBBTerminal,https://github.com/OpenBB-finance/OpenBBTerminal,2020-12-20T10:46:38Z,2023-09-06T18:29:30Z,Python,28,2957,1902,1698,990,0.8822222222222222,0.8927444794952681
MDEwOlJlcG9zaXRvcnk0NzAzOTI1NQ==,codex-team/editor.js,https://github.com/codex-team/editor.js,2015-11-28T20:56:35Z,2023-09-06T19:05:01Z,TypeScript,57,753,1294,822,2838,0.2902777777777778,0.6352395672333848
MDEwOlJlcG9zaXRvcnk0MDAyMTU5NjQ=,novuhq/novu,https://github.com/novuhq/novu,2021-08-26T15:22:44Z,2023-09-06T19:15:08Z,TypeScript,30,2552,1077,889,741,0.12166666666666667,0.8254410399257196
MDEwOlJlcG9zaXRvcnk3OTUxMDE2Nw==,pypa/pipenv,https://github.com/pypa/pipenv,2017-01-20T00:44:02Z,2023-09-06T11:55:50Z,Python,90,1437,4040,3867,2420,7.443333333333333,0.9571782178217821
MDEwOlJlcG9zaXRvcnk2NDM1NTQyOQ==,iview/iview,https://github.com/iview/iview,2016-07-28T01:52:59Z,2023-09-06T15:39:05Z,Vue,85,526,5586,4472,2596,3.7225,0.8005728607232366
MDEwOlJlcG9zaXRvcnkyOTkwMTky,signalapp/Signal-Android,https://github.com/signalapp/Signal-Android,2011-12-15T20:01:12Z,2023-09-06T19:10:51Z,Java,0,238,10356,10041,4282,0.19305555555555556,0.9695828505214369
MDEwOlJlcG9zaXRvcnkyMjM2MjA5OQ==,johnpapa/angular-styleguide,https://github.com/johnpapa/angular-styleguide,2014-07-29T00:07:51Z,2023-09-01T06:54:40Z,,0,331,424,362,3326,12.462777777777777,0.8537735849056604
MDEwOlJlcG9zaXRvcnkzODM4MDg1NA==,dnSpy/dnSpy,https://github.com/dnSpy/dnSpy,2015-07-01T16:05:10Z,2023-09-06T18:00:23Z,C#,1,53,0,0,2989,1.3675,0.0
MDEwOlJlcG9zaXRvcnk2NzcwOTgwOA==,react-native-elements/react-native-elements,https://github.com/react-native-elements/react-native-elements,2016-09-08T14:21:41Z,2023-09-06T18:19:45Z,MDX,85,1195,2066,1991,2554,1.0447222222222223,0.9636979670861568
MDEwOlJlcG9zaXRvcnkxODM2OTM3Mw==,spf13/viper,https://github.com/spf13/viper,2014-04-02T14:33:33Z,2023-09-06T15:44:21Z,Go,23,309,806,431,3444,3.6347222222222224,0.5347394540942928
MDEwOlJlcG9zaXRvcnkxODE4MDc1ODM=,haizlin/fe-interview,https://github.com/haizlin/fe-interview,2019-04-17T03:05:58Z,2023-09-06T14:03:04Z,JavaScript,2,8,5499,25,1603,5.322777777777778,0.004546281142025823
MDEwOlJlcG9zaXRvcnkxMTk4NTM5,lutzroeder/netron,https://github.com/lutzroeder/netron,2010-12-26T12:53:43Z,2023-09-06T13:29:20Z,JavaScript,4,1,974,950,4637,5.885,0.9753593429158111
MDEwOlJlcG9zaXRvcnkyNDU3OTIzOA==,vuejs/devtools,https://github.com/vuejs/devtools,2014-09-29T03:52:07Z,2023-09-06T10:27:04Z,TypeScript,84,261,1552,1106,3264,8.922777777777778,0.7126288659793815
MDEwOlJlcG9zaXRvcnk0MDQ4NDM5OA==,discordjs/discord.js,https://github.com/discordjs/discord.js,2015-08-10T13:36:26Z,2023-09-06T14:36:06Z,TypeScript,198,4136,3776,3682,2949,4.772222222222222,0.9751059322033898
MDEwOlJlcG9zaXRvcnkzNTY0MDIyOQ==,rollup/rollup,https://github.com/rollup/rollup,2015-05-14T22:26:28Z,2023-09-06T12:27:40Z,JavaScript,418,1707,3103,2645,3036,6.9127777777777775,0.852400902352562
MDEwOlJlcG9zaXRvcnkyMDI3MDI1Mg==,feathericons/feather,https://github.com/feathericons/feather,2014-05-28T19:49:55Z,2023-09-06T18:08:21Z,JavaScript,52,109,616,241,3387,1.2347222222222223,0.3912337662337662
MDEwOlJlcG9zaXRvcnkxNjM1OTEyNzg=,GitHubDaily/GitHubDaily,https://github.com/GitHubDaily/GitHubDaily,2018-12-30T13:56:58Z,2023-09-06T19:11:38Z,,0,3,319,158,1711,0.18,0.4952978056426332
MDEwOlJlcG9zaXRvcnk0NTcyMzM3Nw==,charlax/professional-programming,https://github.com/charlax/professional-programming,2015-11-07T05:07:52Z,2023-09-06T15:12:10Z,Python,0,30,19,18,2860,4.171111111111111,0.9473684210526315
MDEwOlJlcG9zaXRvcnk3NzkxMjM0OQ==,qianguyihao/Web,https://github.com/qianguyihao/Web,2017-01-03T11:44:33Z,2023-09-06T16:13:29Z,,0,0,182,148,2437,3.1491666666666664,0.8131868131868132
MDEwOlJlcG9zaXRvcnk0MDA4OTMx,StevenBlack/hosts,https://github.com/StevenBlack/hosts,2012-04-12T20:22:50Z,2023-09-06T16:50:25Z,Python,571,441,1725,1681,4163,2.533611111111111,0.9744927536231884
MDEwOlJlcG9zaXRvcnkxMzkyNjQwNA==,getredash/redash,https://github.com/getredash/redash,2013-10-28T13:19:39Z,2023-09-06T15:15:21Z,Python,98,2953,2340,1809,3600,4.118055555555555,0.7730769230769231
R_kgDOGlbnpA,MichaelCade/90DaysOfDevOps,https://github.com/MichaelCade/90DaysOfDevOps,2021-12-26T13:55:18Z,2023-09-06T13:40:32Z,Shell,2,302,74,70,619,5.698333333333333,0.9459459459459459
MDEwOlJlcG9zaXRvcnk0MzA3MTA4,nsqio/nsq,https://github.com/nsqio/nsq,2012-05-12T14:37:08Z,2023-09-06T10:47:07Z,Go,30,663,634,584,4134,8.588611111111112,0.9211356466876972
MDEwOlJlcG9zaXRvcnkxODE0NjEwNzM=,v2fly/v2ray-core,https://github.com/v2fly/v2ray-core,2019-04-15T10:05:54Z,2023-09-06T18:26:07Z,Go,69,693,813,769,1605,0.9386111111111111,0.9458794587945879
MDEwOlJlcG9zaXRvcnk1NTg4Njc5OA==,CymChad/BaseRecyclerViewAdapterHelper,https://github.com/CymChad/BaseRecyclerViewAdapterHelper,2016-04-10T07:40:11Z,2023-09-06T11:56:14Z,Kotlin,202,191,3508,3149,2705,7.4366666666666665,0.8976624857468644
MDEwOlJlcG9zaXRvcnk3NDY2MDY0Mg==,taichi-dev/taichi,https://github.com/taichi-dev/taichi,2016-11-24T10:00:05Z,2023-09-06T16:38:24Z,C++,113,5100,2504,1808,2477,2.733888888888889,0.7220447284345048
MDEwOlJlcG9zaXRvcnk2MDI0MzE5Nw==,nextcloud/server,https://github.com/nextcloud/server,2016-06-02T07:44:14Z,2023-09-06T19:00:15Z,PHP,147,19387,16466,14440,2652,0.36972222222222223,0.8769585813190818
MDEwOlJlcG9zaXRvcnk2NTIzMzYzMw==,vercel/pkg,https://github.com/vercel/pkg,2016-08-08T19:41:59Z,2023-09-06T17:11:28Z,JavaScript,41,176,1398,1355,2584,2.182777777777778,0.969241773962804
MDEwOlJlcG9zaXRvcnkzMzkwMjQz,servo/servo,https://github.com/servo/servo,2012-02-08T19:07:25Z,2023-09-06T18:31:45Z,,0,14922,11947,8604,4228,0.8447222222222223,0.7201807985268268
MDEwOlJlcG9zaXRvcnkxNzI1MjE5MjY=,pmndrs/react-three-fiber,https://github.com/pmndrs/react-three-fiber,2019-02-25T14:31:51Z,2023-09-06T16:02:59Z,TypeScript,69,522,878,864,1654,3.3241666666666667,0.9840546697038725
MDEwOlJlcG9zaXRvcnkxMjEwNDAyNA==,datasciencemasters/go,https://github.com/datasciencemasters/go,2013-08-14T08:33:55Z,2023-09-06T16:22:58Z,,0,48,49,46,3675,2.991111111111111,0.9387755102040817
MDEwOlJlcG9zaXRvcnkzNjAyMTIz,hammerjs/hammer.js,https://github.com/hammerjs/hammer.js,2012-03-02T12:58:28Z,2023-09-06T05:55:41Z,JavaScript,0,114,1039,763,4205,13.445833333333333,0.7343599615014437
MDEwOlJlcG9zaXRvcnkyMzA2OTM5OQ==,mdbootstrap/mdb-ui-kit,https://github.com/mdbootstrap/mdb-ui-kit,2014-08-18T11:54:00Z,2023-09-06T18:20:32Z,SCSS,31,193,1171,1167,3306,1.0316666666666667,0.9965841161400513
MDEwOlJlcG9zaXRvcnk0OTAxNjMyMg==,angular/components,https://github.com/angular/components,2016-01-04T18:50:02Z,2023-09-06T14:18:17Z,TypeScript,401,11066,14374,12577,2802,5.069166666666667,0.8749826074857381
MDEwOlJlcG9zaXRvcnkyMTY5NjMwMg==,matteocrippa/awesome-swift,https://github.com/matteocrippa/awesome-swift,2014-07-10T14:04:09Z,2023-09-06T15:44:02Z,Ruby,0,1416,131,129,3345,3.64,0.9847328244274809
MDEwOlJlcG9zaXRvcnk2MDAyNzUzNA==,Awesome-Windows/Awesome,https://github.com/Awesome-Windows/Awesome,2016-05-30T17:27:35Z,2023-09-06T18:40:21Z,,0,206,133,80,2655,0.7013888888888888,0.6015037593984962
MDEwOlJlcG9zaXRvcnk5OTU3NTA=,VundleVim/Vundle.vim,https://github.com/VundleVim/Vundle.vim,2010-10-17T23:17:53Z,2023-09-06T08:51:43Z,Vim Script,0,89,715,551,4706,10.511944444444444,0.7706293706293706
MDEwOlJlcG9zaXRvcnk2NzY2NTU4,Netflix/Hystrix,https://github.com/Netflix/Hystrix,2012-11-19T20:14:46Z,2023-09-06T16:24:50Z,Java,79,677,1026,682,3942,2.96,0.6647173489278753
MDEwOlJlcG9zaXRvcnkzMzU2OTEzNQ==,ReactiveX/RxSwift,https://github.com/ReactiveX/RxSwift,2015-04-07T21:25:17Z,2023-09-06T15:01:50Z,Swift,72,775,1219,1197,3073,4.343333333333334,0.9819524200164069
MDEwOlJlcG9zaXRvcnkxMDcyODY4ODk=,schollz/croc,https://github.com/schollz/croc,2017-10-17T15:20:18Z,2023-09-06T15:02:15Z,Go,140,156,384,275,2150,4.336388888888889,0.7161458333333334
MDEwOlJlcG9zaXRvcnkxODY3MzMwOTU=,2dust/v2rayNG,https://github.com/2dust/v2rayNG,2019-05-15T02:15:31Z,2023-09-06T18:00:57Z,Kotlin,155,139,2080,1790,1575,1.3580555555555556,0.8605769230769231
MDEwOlJlcG9zaXRvcnk3NzE0NDMzNw==,openfaas/faas,https://github.com/openfaas/faas,2016-12-22T12:51:39Z,2023-09-06T15:36:16Z,Go,3,675,828,797,2449,3.7694444444444444,0.9625603864734299
MDEwOlJlcG9zaXRvcnkxNTU0MDkz,mbadolato/iTerm2-Color-Schemes,https://github.com/mbadolato/iTerm2-Color-Schemes,2011-04-01T04:01:46Z,2023-09-06T08:16:35Z,Shell,0,280,100,82,4541,11.0975,0.82
MDEwOlJlcG9zaXRvcnkyOTA5NDI5,nicolargo/glances,https://github.com/nicolargo/glances,2011-12-04T08:49:15Z,2023-09-06T17:36:32Z,Python,34,617,1688,1483,4294,1.765,0.8785545023696683
MDEwOlJlcG9zaXRvcnk2MjAxMDky,mpv-player/mpv,https://github.com/mpv-player/mpv,2012-10-13T08:08:44Z,2023-09-06T15:15:53Z,C,83,1735,8840,8019,3980,4.109166666666667,0.9071266968325792
MDEwOlJlcG9zaXRvcnkxNjQ2MDgyMjI=,alibaba/flutter-go,https://github.com/alibaba/flutter-go,2019-01-08T09:03:40Z,2023-09-06T13:52:59Z,Dart,4,158,0,0,1702,5.490833333333334,0.0
MDEwOlJlcG9zaXRvcnkxMDc1OTUyNzA=,matterport/Mask_RCNN,https://github.com/matterport/Mask_RCNN,2017-10-19T20:28:34Z,2023-09-06T10:31:36Z,Python,3,65,2695,843,2147,8.847222222222221,0.31280148423005566
MDEwOlJlcG9zaXRvcnkzMjU1NzM4NjM=,coder2gwy/coder2gwy,https://github.com/coder2gwy/coder2gwy,2020-12-30T14:40:50Z,2023-09-06T17:12:49Z,,0,2,144,28,980,2.160277777777778,0.19444444444444445
MDEwOlJlcG9zaXRvcnkzMDg3NzA=,heartcombo/devise,https://github.com/heartcombo/devise,2009-09-16T12:15:12Z,2023-09-06T10:37:45Z,Ruby,19,768,4176,4037,5103,8.744722222222222,0.9667145593869731
MDEwOlJlcG9zaXRvcnkyMTExMjQ2OTc=,deezer/spleeter,https://github.com/deezer/spleeter,2019-09-26T15:40:46Z,2023-09-06T13:45:37Z,Python,2,49,742,556,1441,5.613611111111111,0.7493261455525606
MDEwOlJlcG9zaXRvcnkxMjU1OTY0ODk=,doczjs/docz,https://github.com/doczjs/docz,2018-03-17T04:24:10Z,2023-09-06T10:28:32Z,TypeScript,127,365,1245,1137,1999,8.898333333333333,0.9132530120481928
MDEwOlJlcG9zaXRvcnkyNTAwMDg4,gitlabhq/gitlabhq,https://github.com/gitlabhq/gitlabhq,2011-10-02T16:25:27Z,2023-09-06T18:25:59Z,Ruby,0,2227,0,0,4357,0.9408333333333333,0.0
MDEwOlJlcG9zaXRvcnkxMTA2MTc3Mw==,eslint/eslint,https://github.com/eslint/eslint,2013-06-29T23:59:48Z,2023-09-06T15:28:02Z,JavaScript,300,5630,9747,9640,3720,3.9066666666666667,0.9890222632604904
MDEwOlJlcG9zaXRvcnk5NjI0NjE3MA==,ApolloAuto/apollo,https://github.com/ApolloAuto/apollo,2017-07-04T19:03:31Z,2023-09-06T15:28:58Z,C++,11,9709,4108,3512,2255,3.891111111111111,0.8549172346640701
MDEwOlJlcG9zaXRvcnkxMDM3ODQxNDI=,MonitorControl/MonitorControl,https://github.com/MonitorControl/MonitorControl,2017-09-16T21:13:40Z,2023-09-06T18:35:39Z,Swift,23,188,803,744,2180,0.7797222222222222,0.9265255292652553
MDEwOlJlcG9zaXRvcnkxMzE3NzA0MjI=,neoclide/coc.nvim,https://github.com/neoclide/coc.nvim,2018-05-01T22:39:02Z,2023-09-06T18:51:13Z,TypeScript,82,715,3202,3177,1953,0.5202777777777777,0.9921923797626483
MDEwOlJlcG9zaXRvcnkxOTE4MjAxMDA=,google/mediapipe,https://github.com/google/mediapipe,2019-06-13T19:16:41Z,2023-09-06T18:02:11Z,C++,47,98,4397,4206,1546,1.3375,0.9565612917898567
MDEwOlJlcG9zaXRvcnkxMDg1MTgyMA==,ramda/ramda,https://github.com/ramda/ramda,2013-06-21T20:32:35Z,2023-09-06T16:41:49Z,JavaScript,27,1288,1610,1477,3728,2.6769444444444446,0.9173913043478261
R_kgDOI4SeyQ,lllyasviel/ControlNet,https://github.com/lllyasviel/ControlNet,2023-02-01T02:43:30Z,2023-09-06T15:51:12Z,Python,0,5,393,102,217,3.5205555555555557,0.2595419847328244
MDEwOlJlcG9zaXRvcnkyNjY0MTc3NzI=,SimplifyJobs/Summer2024-Internships,https://github.com/SimplifyJobs/Summer2024-Internships,2020-05-23T20:53:18Z,2023-09-06T19:09:04Z,,0,1663,643,635,1200,0.22277777777777777,0.9875583203732504
MDEwOlJlcG9zaXRvcnk4OTAwNzIz,inconshreveable/ngrok,https://github.com/inconshreveable/ngrok,2013-03-20T09:37:43Z,2023-09-06T19:01:10Z,Go,0,34,837,612,3822,0.35444444444444445,0.7311827956989247
MDEwOlJlcG9zaXRvcnk3MjEyNjQ1,syl20bnr/spacemacs,https://github.com/syl20bnr/spacemacs,2012-12-17T21:34:03Z,2023-09-06T07:34:01Z,Emacs Lisp,158,1723,8412,8130,3914,11.806944444444444,0.9664764621968617
MDEwOlJlcG9zaXRvcnkxMzYyODUxMw==,sirupsen/logrus,https://github.com/sirupsen/logrus,2013-10-16T19:08:55Z,2023-09-06T15:54:06Z,Go,19,404,672,668,3612,3.4722222222222223,0.9940476190476191
MDEwOlJlcG9zaXRvcnk2NTc1MDI0MQ==,expo/expo,https://github.com/expo/expo,2016-08-15T17:14:25Z,2023-09-06T18:50:01Z,TypeScript,8,10210,11909,11570,2578,0.5402777777777777,0.97153413384835
MDEwOlJlcG9zaXRvcnkxNTgwODUx,dimsemenov/PhotoSwipe,https://github.com/dimsemenov/PhotoSwipe,2011-04-07T05:46:29Z,2023-09-06T19:19:23Z,JavaScript,19,79,1786,1185,4535,0.050833333333333335,0.6634938409854423
MDEwOlJlcG9zaXRvcnkxNDkwMDEzNjU=,doocs/leetcode,https://github.com/doocs/leetcode,2018-09-16T14:03:03Z,2023-09-06T19:12:42Z,Java,19,1419,34,34,1816,0.1622222222222222,1.0
MDEwOlJlcG9zaXRvcnk0OTkxMDA5NQ==,vapor/vapor,https://github.com/vapor/vapor,2016-01-18T22:37:52Z,2023-09-06T15:27:03Z,Swift,496,1140,1592,1489,2787,3.9230555555555555,0.9353015075376885
MDEwOlJlcG9zaXRvcnkxNTMxNTc4OQ==,Wox-launcher/Wox,https://github.com/Wox-launcher/Wox,2013-12-19T15:49:32Z,2023-09-06T15:36:54Z,C#,38,288,3446,2417,3548,3.758888888888889,0.7013929193267556
MDEwOlJlcG9zaXRvcnkxNjY3NzcwNg==,kahun/awesome-sysadmin,https://github.com/kahun/awesome-sysadmin,2014-02-09T22:39:20Z,2023-09-06T12:42:55Z,,0,183,98,26,3495,6.658611111111111,0.2653061224489796
MDEwOlJlcG9zaXRvcnk5NjAzMjQw,pure-css/pure,https://github.com/pure-css/pure,2013-04-22T16:16:39Z,2023-09-06T18:38:24Z,JavaScript,27,364,574,570,3789,0.7338888888888889,0.9930313588850174
MDEwOlJlcG9zaXRvcnkyMzEyOTQ1OA==,aseprite/aseprite,https://github.com/aseprite/aseprite,2014-08-19T23:44:50Z,2023-09-06T18:36:10Z,C++,91,185,3419,2018,3304,0.7711111111111111,0.5902310617139515
MDEwOlJlcG9zaXRvcnkyMzYwOTU1NzY=,backstage/backstage,https://github.com/backstage/backstage,2020-01-24T22:39:49Z,2023-09-06T19:05:28Z,TypeScript,259,12055,4562,4151,1320,0.2827777777777778,0.9099079351161771
MDEwOlJlcG9zaXRvcnkxOTYyODQ3MTE=,microsoft/cascadia-code,https://github.com/microsoft/cascadia-code,2019-07-10T22:50:20Z,2023-09-06T16:11:00Z,Python,17,71,579,459,1518,3.1905555555555556,0.7927461139896373
MDEwOlJlcG9zaXRvcnkxODAwMTk4,rwaldron/idiomatic.js,https://github.com/rwaldron/idiomatic.js,2011-05-25T17:48:59Z,2023-09-06T17:39:26Z,,0,114,82,48,4487,1.7166666666666666,0.5853658536585366
MDEwOlJlcG9zaXRvcnkyMDE1OTg2Nw==,nothings/stb,https://github.com/nothings/stb,2014-05-25T16:51:23Z,2023-09-06T19:00:36Z,C,0,278,747,649,3391,0.3638888888888889,0.8688085676037484
MDEwOlJlcG9zaXRvcnk1MTI3MDczOQ==,viatsko/awesome-vscode,https://github.com/viatsko/awesome-vscode,2016-02-07T23:02:45Z,2023-09-06T11:00:56Z,JavaScript,0,243,46,25,2767,8.358333333333333,0.5434782608695652
MDEwOlJlcG9zaXRvcnk3MTIyNTk0,directus/directus,https://github.com/directus/directus,2012-12-12T01:35:36Z,2023-09-06T18:56:21Z,TypeScript,275,5868,6799,6567,3920,0.43472222222222223,0.9658773349021915
MDEwOlJlcG9zaXRvcnkxODA0NDUyNg==,StreisandEffect/streisand,https://github.com/StreisandEffect/streisand,2014-03-23T21:56:19Z,2023-09-06T07:53:45Z,Shell,0,527,1140,929,3453,11.478055555555555,0.8149122807017544
R_kgDOIpvk-w,oobabooga/text-generation-webui,https://github.com/oobabooga/text-generation-webui,2022-12-21T04:17:37Z,2023-09-06T18:50:56Z,Python,9,521,2192,1792,259,0.525,0.8175182481751825
MDEwOlJlcG9zaXRvcnk0ODc2OTI0MQ==,penpot/penpot,https://github.com/penpot/penpot,2015-12-29T22:09:07Z,2023-09-06T15:20:32Z,Clojure,36,2013,1157,896,2807,4.031666666666666,0.7744165946413137
MDEwOlJlcG9zaXRvcnkzODY5NjkyNQ==,python-telegram-bot/python-telegram-bot,https://github.com/python-telegram-bot/python-telegram-bot,2015-07-07T15:30:39Z,2023-09-06T17:45:43Z,Python,106,1211,1958,1943,2983,1.6119444444444444,0.9923391215526047
MDEwOlJlcG9zaXRvcnk5MDc5MjEzMQ==,android/architecture-components-samples,https://github.com/android/architecture-components-samples,2017-05-09T21:09:14Z,2023-09-06T06:52:29Z,Kotlin,0,216,687,537,2310,12.499166666666667,0.7816593886462883
MDEwOlJlcG9zaXRvcnkxMTYyMDY2OQ==,CodeHubApp/CodeHub,https://github.com/CodeHubApp/CodeHub,2013-07-23T22:19:57Z,2023-09-05T22:02:13Z,C#,4,13,640,406,3696,21.336944444444445,0.634375
MDEwOlJlcG9zaXRvcnkzODkzNDQ0OQ==,reduxjs/react-redux,https://github.com/reduxjs/react-redux,2015-07-11T17:32:01Z,2023-09-06T06:16:33Z,TypeScript,121,513,1236,1217,2979,13.098055555555556,0.9846278317152104
MDEwOlJlcG9zaXRvcnk2MDI3MzcwNA==,mozilla/DeepSpeech,https://github.com/mozilla/DeepSpeech,2016-06-02T15:04:53Z,2023-09-06T16:02:41Z,C++,105,1338,2093,1979,2652,3.3291666666666666,0.9455327281414238
MDEwOlJlcG9zaXRvcnkzNTAzNjAxODQ=,calcom/cal.com,https://github.com/calcom/cal.com,2021-03-22T13:47:42Z,2023-09-06T19:10:20Z,TypeScript,170,5086,4531,3990,898,0.20166666666666666,0.8806003089825646
MDEwOlJlcG9zaXRvcnkzMTQ5MjQ5MA==,NativeScript/NativeScript,https://github.com/NativeScript/NativeScript,2015-03-01T09:47:08Z,2023-09-06T19:15:47Z,TypeScript,144,3096,6592,5677,3111,0.11083333333333334,0.8611953883495146
MDEwOlJlcG9zaXRvcnkyOTk0ODIzMzU=,withfig/autocomplete,https://github.com/withfig/autocomplete,2020-09-29T02:21:06Z,2023-09-06T15:09:01Z,TypeScript,1373,1286,489,361,1072,4.223611111111111,0.7382413087934561
MDEwOlJlcG9zaXRvcnk3NDA3MzIzMw==,keon/algorithms,https://github.com/keon/algorithms,2016-11-17T22:32:08Z,2023-09-06T10:32:18Z,Python,1,429,156,100,2483,8.835555555555555,0.6410256410256411
MDEwOlJlcG9zaXRvcnkxNTIzMjc4NjY=,Igglybuff/awesome-piracy,https://github.com/Igglybuff/awesome-piracy,2018-10-09T22:09:56Z,2023-09-06T19:12:17Z,HTML,0,182,311,310,1792,0.16916666666666666,0.9967845659163987
MDEwOlJlcG9zaXRvcnk2NDcwMDkzNA==,OpenZeppelin/openzeppelin-contracts,https://github.com/OpenZeppelin/openzeppelin-contracts,2016-08-01T20:54:54Z,2023-09-06T18:32:29Z,JavaScript,79,1882,1724,1581,2591,0.8325,0.9170533642691415
MDEwOlJlcG9zaXRvcnkxMTQ4MTMzOA==,zloirock/core-js,https://github.com/zloirock/core-js,2013-07-17T16:32:27Z,2023-09-06T13:27:38Z,JavaScript,228,238,903,869,3703,5.913333333333333,0.9623477297895903
MDEwOlJlcG9zaXRvcnkyMzY4OTgzMA==,yeasy/docker_practice,https://github.com/yeasy/docker_practice,2014-09-05T04:06:39Z,2023-09-06T15:21:32Z,Go,15,256,205,201,3288,4.015,0.9804878048780488
MDEwOlJlcG9zaXRvcnk5MTYyOTgxNg==,freqtrade/freqtrade,https://github.com/freqtrade/freqtrade,2017-05-17T23:48:53Z,2023-09-06T17:31:48Z,Python,75,4456,4059,4023,2302,1.843888888888889,0.991130820399113
MDEwOlJlcG9zaXRvcnk2MzIyNjU4OA==,marmelab/react-admin,https://github.com/marmelab/react-admin,2016-07-13T07:58:54Z,2023-09-06T16:53:24Z,TypeScript,305,4175,4248,4174,2611,2.483888888888889,0.9825800376647834
MDEwOlJlcG9zaXRvcnkxNDAwMzM0OQ==,localForage/localForage,https://github.com/localForage/localForage,2013-10-31T00:10:06Z,2023-09-06T18:49:47Z,JavaScript,26,268,704,498,3597,0.5441666666666667,0.7073863636363636
